"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5422375";"";"None";"381.35";"0";"3.22";"6-9";"C[C@]1(O)C[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2COC3)C1";"IC50";"'='";"0.79";"nM";"9.10";"";"";"UO_0000065";"23.87";"0.46";"5.88";"10.40";"0";"CHEMBL5392143";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production preincubated for 1 hrs followed by nigericin addition measured after 30 mins by ELISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.5 hr";"INHIBITOR";"";"0.79"
"CHEMBL5405849";"";"None";"349.44";"0";"3.21";"6-26";"Cc1cnc(-c2nnc(N[C@@H]3CCCN(C)C3)c3ccccc23)c(O)c1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"22.39";"0.41";"4.61";"10.55";"0";"CHEMBL5392143";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production preincubated for 1 hrs followed by nigericin addition measured after 30 mins by ELISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.5 hr";"INHIBITOR";"";"15.0"
"CHEMBL5569597";"";"None";"407.93";"0";"2.36";"16";"CC(C)c1nn(CC(=O)N[C@@H]2CCCNC2)c(=O)c2cc3sc(Cl)cc3n12";"IC50";"'='";"107.0";"nM";"6.97";"";"";"UO_0000065";"17.09";"0.35";"4.61";"8.67";"0";"CHEMBL5539793";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as reduction in IL-1beta release preincubated with compound for 1 hrs followed by nigericin addition and measured after 3 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5537164";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 4.0 hr";"INHIBITOR";"";"0.107"
"CHEMBL5279284";"";"None";"329.40";"0";"2.07";"I-5";"COc1ccc(-c2nnc(N[C@@H]3CCCN(C)C3)nc2C)c(O)c1";"IC50";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5260446";"Inhibition of NLRP3 inflammasome activation in PMA-differentiated human THP-1 cells assessed as reduction in IL-1beta secretion preincubated for 20 hrs followed by nigericin addition and measured after 3 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5257145";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 23.0 hr";"INHIBITOR";"";"1.0"
"CHEMBL4742825";"";"None";"447.58";"0";"3.47";"12";"CC(C)(O)c1csc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1";"IC50";"'='";"142.0";"nM";"6.85";"";"";"UO_0000065";"15.30";"0.31";"3.38";"6.32";"0";"CHEMBL4671767";"Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665838";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"142.0"
"CHEMBL5173382";"";"None";"305.39";"0";"3.15";"3";"Cc1ccn2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2n1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";"40.0"
"CHEMBL5174347";"";"None";"411.51";"0";"4.04";"8";"Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1Cc1ccccc1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";"40.0"
"CHEMBL5186145";"";"None";"351.41";"0";"2.46";"9";"COc1c(C)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c1=O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";"40.0"
"CHEMBL5208497";"";"None";"419.53";"0";"1.89";"43";"CN1CCN(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)CC1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";"40.0"
"CHEMBL5195278";"";"None";"337.45";"0";"3.82";"49";"Cc1cc(=S)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"18.44";"0.35";"2.40";"10.73";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"0.6"
"CHEMBL5185500";"";"None";"421.57";"0";"4.62";"51;NDT-30744";"S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"15.94";"0.31";"2.10";"10.00";"0";"CHEMBL5149841";"Inhibition of NLRP3 inflammasome in LPS-pretreated human THP1-ASC-GFP cells assessed as reduction in speck positive cells measured after 30 mins in presence of caspase inhibitor zVAD-FMK by Hoechst 33342 staining based confocal microscopy";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP1-ASC-GFP";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";"0.19"
"CHEMBL1490692";"";"None";"431.24";"1";"6.27";"SID26666845";"O=C(Nc1cccc(Cl)c1)c1cc(N=Nc2ccc([N+](=O)[O-])cc2Cl)ccc1O";"IC50";"'='";"1340.0";"nM";"5.87";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.34"
"CHEMBL5431466";"";"None";"389.46";"0";"0.73";"L4";"CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc(NC3COC3)cn12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5369907";"Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365532";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.25 hr";"";"";"10.0"
"CHEMBL5410520";"";"None";"431.95";"0";"4.97";"L17";"CC(C)c1nn(Cc2nnc(C3CCCCC3)o2)c(=O)c2cc3sc(Cl)cc3n12";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"13.25";"0.27";"0.75";"7.31";"0";"CHEMBL5369907";"Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365532";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.25 hr";"INHIBITOR";"";"1.9"
"CHEMBL5418225";"";"None";"427.88";"0";"3.38";"L32";"CC(C)c1nn(Cc2nnc(-c3ccncn3)o2)c(=O)c2cc3sc(Cl)cc3n12";"IC50";"'='";"1240.0";"nM";"5.91";"";"";"UO_0000065";"13.80";"0.28";"2.53";"5.68";"0";"CHEMBL5369907";"Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365532";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.25 hr";"INHIBITOR";"";"1.24"
"CHEMBL5439097";"";"None";"529.33";"2";"5.65";"L38";"CC(C)c1nn(Cc2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5369926";"Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/alum-induced IL-1 beta secretion at 0.2 to 0.8 uM pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with alum for 4 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365532";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE_Lower = 0.2 microM | DOSE_Upper = 0.8 microM | TIME = 4.667 hr";"INHIBITOR";"";""
"CHEMBL5434669";"";"None";"413.54";"0";"3.24";"11; N14";"CN(C)Cc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5368162";"Inhibition of NLRP3 inflammasome in PMA-induced differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced IL-1 beta secretion primed with LPS for 4.5 hs followed by incubation with compound for 30 mins and later stimulation with ATP for 30 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365473";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";""
"CHEMBL5434669";"";"None";"413.54";"0";"3.24";"11; N14";"CN(C)Cc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5368169";"Inhibition of NLRP3 inflammasome in PMA-induced differentiated human THP-1 cells assessed as inhibition of caspase-1 activation primed with LPS for 4.5 hrs followed by incubation with compound for 2.5 hrs and later stimulated with ATP for 1 hr by immunoblot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365473";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE_Lower = 3.0 nM | DOSE_Upper = 30.0 nM | TIME = 3.5 hr";"INHIBITOR";"";""
"CHEMBL5435112";"";"None";"268.66";"0";"1.17";"6";"O=C(O)Cn1nc(Cc2ccccc2Cl)oc1=O";"Inhibition";"'='";"45.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5336498";"Inhibition of NLRP3-dependent pyroptosis in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced cell death at 10 uM pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by LDH assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335784";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 2.5 hr";"INHIBITOR";"";"45.9"
"CHEMBL5403881";"";"None";"292.69";"0";"0.64";"8";"O=c1oc(Cc2ccccc2Cl)nn1Cc1nn[nH]n1";"Inhibition";"'='";"27.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5336498";"Inhibition of NLRP3-dependent pyroptosis in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced cell death at 10 uM pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by LDH assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335784";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 2.5 hr";"";"";"27.6"
"CHEMBL5435055";"";"None";"330.77";"0";"3.14";"10";"COc1ccc(Cn2nc(Cc3ccccc3Cl)oc2=O)cc1";"Inhibition";"'='";"11.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5336498";"Inhibition of NLRP3-dependent pyroptosis in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced cell death at 10 uM pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by LDH assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335784";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 2.5 hr";"";"";"11.4"
"CHEMBL5428295";"";"None";"388.67";"None";"None";"12c";"CCCCCC[Si](C)(C)c1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1";"Inhibition";"'='";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5393154";"Inhibition of NLRP3 mediated in HEME-induced inflammasome in human PMA differentiated THP-1 cells assessed as reduction in IL-1beta level in presence of LPS at 10 uM pretreated for 1 hr followed by hemin addition measured after 1 hrs by ELISA method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390307";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"DOSE = 10.0 microM | TIME = 2.0 hr";"INHIBITOR";"";"60.0"
"CHEMBL5396438";"";"None";"330.50";"None";"None";"15a";"C=C(C)[C@@H]1CCC(C)=C[C@H]1C1=C(O)C(=O)C([Si](C)(C)C)=CC1=O";"Inhibition";"'>'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5393158";"Inhibition of NLRP3 mediated in HEME-induced inflammasome in human PMA differentiated THP-1 cells assessed as reduction in IL-1beta level in presence of LPS at 0.1 uM pretreated for 1 hr followed by hemin addition measured after 1 hrs by ELISA method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390307";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"DOSE = 0.1 microM | TIME = 2.0 hr";"";"";"20.0"
"CHEMBL5184899";"";"None";"432.89";"0";"3.36";"7";"O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(Cl)c2nonc12";"IC50";"'='";"146.0";"nM";"6.84";"";"";"UO_0000065";"15.79";"0.32";"3.48";"5.99";"0";"CHEMBL5122649";"Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120824";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 2.5 hr";"INHIBITOR";"";"0.146"
"CHEMBL5184563";"";"None";"483.55";"0";"2.55";"7c";"O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(N2CCOCC2)c2nonc12";"IC50";"'='";"108.0";"nM";"6.97";"";"";"UO_0000065";"14.41";"0.28";"4.42";"5.50";"0";"CHEMBL5122649";"Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120824";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 2.5 hr";"INHIBITOR";"";"0.10800000000000001"
"CHEMBL5183540";"";"None";"503.53";"1";"3.92";"7f";"O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(NC2CC(F)(F)C2)c2nonc12";"IC50";"'='";"247.0";"nM";"6.61";"";"";"UO_0000065";"13.12";"0.26";"2.69";"5.23";"0";"CHEMBL5122649";"Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120824";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 2.5 hr";"INHIBITOR";"";"0.247"
"CHEMBL5207889";"";"None";"457.58";"0";"3.25";"13a";"CN(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nsnc12";"Inhibition";"";"";"%";"";"";"Dde";"UO_0000187";"";"";"";"";"0";"CHEMBL5122651";"Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as inhibition of nigericin-induced cleaved caspase-1 secretion pretreated for 30 mins followed by nigericin addition and measured after 2 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120824";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"Dose_Lower = 0.01 microM | Dose_Upper = 1.0 microM | TIME = 2.5 hr";"INHIBITOR";"";""
"CHEMBL5176441";"";"None";"335.41";"0";"2.70";"12";"CCc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1";"IC50";"'='";"8700.0";"nM";"5.06";"";"";"UO_0000065";"15.09";"0.28";"2.36";"6.74";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"8.7"
"CHEMBL5203089";"";"None";"411.51";"0";"3.92";"15";"O=c1cc(CCc2ccccc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"13.29";"0.24";"1.55";"7.28";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"3.4"
"CHEMBL3183703";"";"None";"404.49";"0";"2.99";"29; MCC950";"CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1";"IC50";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"20.00";"0.39";"5.10";"7.45";"1";"CHEMBL4775280";"Inhibition of NLRP3 in human monocyte-derived macrophages";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Bone marrow";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765468";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"8.1"
